windows ,0.24826 ,0.204961 ,0.057198 ,0.491832 ,0.092773 ,0.633976 ,0.61457 ,0.0 ,0.871635 ,0.260981 ,0.728267 ,0.058569 ,0.638265 ,
windows ,0.121213 ,0.124469 ,0.231404 ,0.477829 ,0.140839 ,0.530786 ,0.916964 ,0.0 ,0.946962 ,0.99342 ,0.973058 ,0.982186 ,0.997847 ,
windows ,0.264742 ,0.117553 ,0.169336 ,0.324621 ,0.213903 ,0.882284 ,0.0 ,0.497569 ,0.684405 ,0.33167 ,0.500118 ,0.619701 ,0.225387 ,
windows ,0.233245 ,0.126761 ,0.216096 ,0.362424 ,0.136442 ,0.954772 ,0.726613 ,0.0 ,0.93468 ,0.220262 ,0.814136 ,0.648958 ,0.170112 ,
windows ,0.187056 ,0.178232 ,0.081269 ,0.064656 ,0.59219 ,0.0 ,0.88533 ,0.0 ,0.888533 ,0.138476 ,0.41196 ,0.012049 ,0.922207 ,
windows ,0.235458 ,0.130542 ,0.226634 ,0.010746 ,0.519842 ,0.817095 ,0.0 ,0.0 ,0.426254 ,0.041287 ,0.579458 ,0.114356 ,0.310228 ,
windows ,0.082913 ,0.122347 ,0.115919 ,0.155881 ,0.600133 ,0.261637 ,0.890603 ,0.0 ,0.893469 ,0.085138 ,0.58271 ,0.296424 ,0.483531 ,
windows ,0.044268 ,0.067252 ,0.099824 ,0.709358 ,0.135577 ,0.51064 ,0.0 ,0.647781 ,0.806625 ,0.020973 ,0.155432 ,0.826019 ,0.164659 ,
windows ,0.445623 ,0.051313 ,0.318996 ,0.069512 ,0.219779 ,0.995065 ,0.0 ,0.0 ,0.219889 ,0.238039 ,0.522734 ,0.501905 ,0.192882 ,
windows ,0.219597 ,0.251792 ,0.153665 ,0.034811 ,0.430879 ,0.716755 ,0.0 ,0.85591 ,0.678356 ,0.169233 ,0.31301 ,0.144878 ,0.876828 ,
windows ,0.165125 ,0.09655 ,0.352525 ,0.13608 ,0.334605 ,0.637364 ,0.0 ,0.0 ,0.407402 ,0.123529 ,0.154317 ,0.292639 ,0.836081 ,
windows ,0.385345 ,0.12695 ,0.274398 ,0.03154 ,0.331975 ,0.74909 ,0.0 ,0.891529 ,0.825704 ,0.53321 ,0.301871 ,0.106409 ,0.943374 ,
windows ,0.138391 ,0.04004 ,0.308976 ,0.016775 ,0.630402 ,0.208141 ,0.0 ,0.323642 ,0.862214 ,0.304847 ,0.324077 ,0.001577 ,0.489525 ,
windows ,0.285308 ,0.057075 ,0.252964 ,0.345156 ,0.12249 ,0.0 ,0.0 ,0.0 ,0.171013 ,0.139541 ,0.170098 ,0.551705 ,0.258604 ,
windows ,0.570767 ,0.125376 ,0.078353 ,0.029349 ,0.30783 ,0.908592 ,0.0 ,0.992343 ,0.4613 ,0.506207 ,0.325636 ,0.346371 ,0.88661 ,
windows ,0.068796 ,0.00335 ,0.027907 ,0.933874 ,0.011509 ,0.0 ,0.0 ,0.0 ,0.214086 ,0.303168 ,0.604539 ,0.650309 ,0.533122 ,
windows ,0.148807 ,0.05952 ,0.045661 ,0.220781 ,0.578478 ,0.724236 ,0.0 ,0.75152 ,0.678986 ,0.028257 ,0.070099 ,0.862989 ,0.363813 ,
windows ,0.073553 ,0.196444 ,0.032928 ,0.427178 ,0.350436 ,0.375542 ,0.0 ,0.306912 ,0.891734 ,0.106284 ,0.290944 ,0.698763 ,0.16945 ,
windows ,0.268835 ,0.288439 ,0.104529 ,0.064561 ,0.400233 ,0.852209 ,0.0 ,0.711313 ,0.644089 ,0.007827 ,0.003378 ,0.25997 ,0.177858 ,
windows ,0.033734 ,0.087832 ,0.277081 ,0.607777 ,0.066808 ,0.0 ,0.0 ,0.0 ,0.543975 ,0.132245 ,0.5053 ,0.608356 ,0.362525 ,
windows ,0.488605 ,0.16174 ,0.300899 ,0.056013 ,0.094749 ,0.642915 ,0.0 ,0.933436 ,0.441511 ,0.406904 ,0.053098 ,0.114622 ,0.854353 ,
windows ,0.21424 ,0.230746 ,0.120047 ,0.031518 ,0.499515 ,0.158609 ,0.0 ,0.446712 ,0.677399 ,0.323272 ,0.625209 ,0.017239 ,0.909796 ,
windows ,0.25064 ,0.054389 ,0.153646 ,0.23037 ,0.406543 ,0.0 ,0.0 ,0.963083 ,0.886023 ,0.143982 ,0.03262 ,0.029375 ,0.634571 ,
windows ,0.083486 ,0.218741 ,0.093602 ,0.028351 ,0.707393 ,0.849316 ,0.60167 ,0.0 ,0.935385 ,0.866336 ,0.183232 ,0.850338 ,0.728644 ,
windows ,0.337803 ,0.078347 ,0.040123 ,0.080102 ,0.551692 ,0.847497 ,0.0 ,0.0 ,0.413382 ,0.012112 ,0.070528 ,0.005177 ,0.816403 ,
windows ,0.178448 ,0.126564 ,0.157726 ,0.471545 ,0.15258 ,0.702145 ,0.0 ,0.0 ,0.859554 ,0.542076 ,0.274244 ,0.592071 ,0.506979 ,
windows ,0.235387 ,0.163486 ,0.095824 ,0.051499 ,0.586509 ,0.0 ,0.0 ,0.0 ,0.904098 ,5e-06 ,0.015948 ,1.6e-05 ,0.108568 ,
windows ,0.102487 ,0.031669 ,0.083887 ,0.582117 ,0.281739 ,0.0 ,0.727798 ,0.0 ,0.776815 ,0.801745 ,0.641822 ,0.296547 ,0.958404 ,
windows ,0.188444 ,0.08741 ,0.046225 ,0.099514 ,0.667147 ,0.793846 ,0.0 ,0.0 ,0.231187 ,0.026704 ,0.038969 ,6.8e-05 ,0.565717 ,
windows ,0.2165 ,0.018489 ,0.012539 ,0.570989 ,0.29233 ,0.842108 ,0.0 ,0.0 ,0.157513 ,0.036606 ,0.178097 ,0.811601 ,0.0818 ,
windows ,0.052206 ,0.022208 ,0.096737 ,0.822426 ,0.057519 ,0.862286 ,0.825035 ,0.0 ,0.832558 ,0.352984 ,0.284335 ,0.860061 ,0.606656 ,
windows ,0.314944 ,0.128072 ,0.08087 ,0.142864 ,0.429974 ,0.050258 ,0.525926 ,0.0 ,0.41968 ,0.56296 ,0.214154 ,0.001128 ,0.373016 ,
windows ,0.125284 ,0.150278 ,0.313818 ,0.144646 ,0.387486 ,0.674191 ,0.0 ,0.901299 ,0.772008 ,0.37829 ,0.031854 ,0.085894 ,0.273106 ,
windows ,0.291777 ,0.179907 ,0.426052 ,0.142477 ,0.096629 ,0.0 ,0.0 ,0.85591 ,0.888917 ,0.132512 ,0.558715 ,0.16634 ,0.936289 ,
windows ,0.245582 ,0.105681 ,0.068804 ,0.284254 ,0.385191 ,0.417844 ,0.0 ,0.293422 ,0.21555 ,0.053844 ,0.023306 ,0.369425 ,0.035343 ,
windows ,0.060258 ,0.10735 ,0.072206 ,0.111849 ,0.736409 ,0.589295 ,0.811255 ,0.0 ,0.944371 ,0.70236 ,0.520469 ,0.714689 ,0.828355 ,
windows ,0.293512 ,0.157278 ,0.295412 ,0.102444 ,0.262072 ,0.882284 ,0.0 ,0.0 ,0.927197 ,0.455994 ,0.101265 ,0.144425 ,0.645756 ,
windows ,0.09144 ,0.238115 ,0.237733 ,0.257843 ,0.271005 ,0.955445 ,0.0 ,0.0 ,0.855979 ,0.405682 ,0.329069 ,0.230928 ,0.871563 ,
windows ,0.453478 ,0.062634 ,0.241669 ,0.222962 ,0.135423 ,0.98445 ,0.0 ,0.0 ,0.14158 ,0.041217 ,0.282569 ,0.676209 ,0.150114 ,
windows ,0.110735 ,0.551902 ,0.079917 ,0.05678 ,0.327253 ,0.98445 ,0.0 ,0.0 ,0.129683 ,0.13232 ,0.105491 ,0.824587 ,0.034582 ,
windows ,0.173494 ,0.033184 ,0.116804 ,0.752874 ,0.012696 ,0.772831 ,0.0 ,0.0 ,0.136237 ,0.50432 ,0.419342 ,0.337374 ,0.83444 ,
windows ,0.242063 ,0.311461 ,0.105656 ,0.323133 ,0.121264 ,0.723884 ,0.0 ,0.982785 ,0.695422 ,0.02313 ,0.014064 ,0.251244 ,0.293621 ,
windows ,0.093834 ,0.021504 ,0.065679 ,0.815671 ,0.05226 ,0.0 ,0.0 ,0.0 ,0.173622 ,0.130207 ,0.442893 ,0.604797 ,0.240117 ,
windows ,0.274387 ,0.106199 ,0.16443 ,0.162458 ,0.370307 ,0.895341 ,0.0 ,0.0 ,0.768669 ,0.106803 ,0.004069 ,0.058327 ,0.764853 ,
windows ,0.102111 ,0.107122 ,0.156127 ,0.573889 ,0.160711 ,0.0 ,0.0 ,0.904882 ,0.591956 ,0.197485 ,0.390143 ,0.260049 ,0.538019 ,
windows ,0.508522 ,0.248286 ,0.065287 ,0.126249 ,0.167841 ,0.991859 ,0.966751 ,0.0 ,0.86026 ,0.404854 ,0.516442 ,0.314644 ,0.708377 ,
windows ,0.058575 ,0.101085 ,0.087454 ,0.503065 ,0.322722 ,0.167193 ,0.0 ,0.0 ,0.044012 ,0.017146 ,0.287014 ,0.265435 ,0.15674 ,
windows ,0.049145 ,0.128014 ,0.141434 ,0.170237 ,0.621317 ,0.620279 ,0.942582 ,0.0 ,0.824171 ,0.318396 ,0.393415 ,0.507462 ,0.610723 ,
windows ,0.291573 ,0.134392 ,0.269101 ,0.047297 ,0.345935 ,0.0 ,0.0 ,0.0 ,0.428816 ,0.256898 ,0.669762 ,0.088726 ,0.600877 ,
windows ,0.123906 ,0.084136 ,0.259688 ,0.053539 ,0.545438 ,0.527552 ,0.692294 ,0.0 ,0.479231 ,0.003116 ,0.180663 ,0.018987 ,0.166215 ,
windows ,0.216434 ,0.223304 ,0.074713 ,0.148218 ,0.452517 ,0.857009 ,0.0 ,0.0 ,0.689565 ,0.251685 ,0.721901 ,0.693434 ,0.563766 ,
windows ,0.061989 ,0.051692 ,0.217783 ,0.473047 ,0.25199 ,0.944551 ,0.0 ,0.0 ,0.509628 ,0.355708 ,0.507097 ,0.642086 ,0.608453 ,
windows ,0.125713 ,0.197686 ,0.16061 ,0.026472 ,0.627071 ,0.054654 ,0.0 ,0.132372 ,0.601209 ,0.291993 ,0.410089 ,0.002281 ,0.782682 ,
windows ,0.297631 ,0.062128 ,0.266541 ,0.099333 ,0.391843 ,0.0 ,0.0 ,0.770435 ,0.350798 ,0.231817 ,5e-05 ,3.2e-05 ,0.251891 ,
windows ,0.268114 ,0.018955 ,0.031701 ,0.058833 ,0.70976 ,0.405753 ,0.0 ,0.808202 ,0.156408 ,0.000131 ,0.0 ,0.212485 ,4.5e-05 ,
windows ,0.167486 ,0.364886 ,0.184856 ,0.149432 ,0.216288 ,0.0 ,0.0 ,0.0 ,0.90334 ,0.566662 ,0.394557 ,0.740417 ,0.638687 ,
windows ,0.182309 ,0.155912 ,0.046943 ,0.185174 ,0.51767 ,0.0 ,0.0 ,0.0 ,0.031957 ,0.428859 ,0.006531 ,0.596086 ,0.246615 ,
windows ,0.319632 ,0.072571 ,0.083379 ,0.064716 ,0.532347 ,0.788671 ,0.0 ,0.85591 ,0.964438 ,0.26048 ,0.001019 ,0.006813 ,0.685853 ,
windows ,0.186632 ,0.103072 ,0.032171 ,0.189498 ,0.554454 ,0.0 ,0.0 ,0.0 ,0.013589 ,0.229098 ,0.392273 ,0.481946 ,0.249991 ,
windows ,0.086353 ,0.020908 ,0.018927 ,0.801255 ,0.124326 ,0.955445 ,0.0 ,0.0 ,0.411083 ,0.778451 ,0.92069 ,0.848045 ,0.901058 ,
windows ,0.445947 ,0.298966 ,0.084676 ,0.01399 ,0.314556 ,0.922225 ,0.0 ,0.0 ,0.465754 ,0.001893 ,0.264284 ,0.03368 ,0.548103 ,
windows ,0.210995 ,0.054773 ,0.121559 ,0.580603 ,0.113502 ,0.0 ,0.0 ,0.0 ,0.782292 ,0.161057 ,0.693796 ,0.801194 ,0.156267 ,
windows ,0.093834 ,0.021504 ,0.065679 ,0.815671 ,0.05226 ,0.0 ,0.0 ,0.0 ,0.173622 ,0.130207 ,0.442893 ,0.604797 ,0.240117 ,
windows ,0.11597 ,0.101076 ,0.131503 ,0.037667 ,0.73766 ,0.861128 ,0.383196 ,0.0 ,0.898725 ,0.141814 ,0.005479 ,0.040503 ,0.665055 ,
windows ,0.092515 ,0.053765 ,0.119134 ,0.135403 ,0.699351 ,0.942691 ,0.0 ,0.601046 ,0.881597 ,0.927156 ,0.920361 ,0.933046 ,0.879676 ,
windows ,0.250989 ,0.099707 ,0.103388 ,0.272718 ,0.341381 ,0.156699 ,0.0 ,0.689515 ,0.345925 ,0.025074 ,0.349439 ,0.221914 ,0.184352 ,
windows ,0.128979 ,0.155731 ,0.039154 ,0.516353 ,0.261922 ,0.0 ,0.0 ,0.916662 ,0.37492 ,0.442882 ,0.472269 ,0.676945 ,0.618645 ,
windows ,0.115866 ,0.193737 ,0.036242 ,0.212467 ,0.56213 ,0.0 ,0.0 ,0.0 ,0.203044 ,0.177251 ,0.577651 ,0.484586 ,0.558737 ,
windows ,0.302946 ,0.131326 ,0.242252 ,0.024372 ,0.441293 ,0.0 ,0.0 ,0.446712 ,0.070568 ,0.198384 ,0.318566 ,0.436559 ,0.463062 ,
windows ,0.336834 ,0.203209 ,0.323759 ,0.172107 ,0.065777 ,0.974145 ,0.0 ,0.637078 ,0.722895 ,0.144548 ,0.000545 ,0.495016 ,0.043299 ,
windows ,0.186348 ,0.219439 ,0.07664 ,0.157507 ,0.48072 ,0.824412 ,0.962182 ,0.0 ,0.878218 ,0.109861 ,0.042618 ,0.053715 ,0.588126 ,
windows ,0.057245 ,0.01538 ,0.038817 ,0.838247 ,0.125885 ,0.952933 ,0.0 ,0.865388 ,0.920899 ,0.502035 ,0.000435 ,0.778171 ,0.726105 ,
windows ,0.351467 ,0.044665 ,0.060246 ,0.524104 ,0.084969 ,0.0 ,0.947749 ,0.0 ,0.568889 ,0.159097 ,0.168974 ,0.600497 ,0.066896 ,
windows ,0.092456 ,0.036314 ,0.154118 ,0.070297 ,0.719073 ,0.901894 ,0.0 ,0.0 ,0.981374 ,0.223427 ,0.677648 ,0.394951 ,0.18946 ,
windows ,0.07437 ,0.011133 ,0.092702 ,0.768515 ,0.112553 ,0.783218 ,0.0 ,0.0 ,0.266618 ,0.011528 ,0.27672 ,0.033252 ,0.045313 ,
windows ,0.167924 ,0.103052 ,0.163439 ,0.072356 ,0.560373 ,0.0 ,0.916964 ,0.0 ,0.013934 ,0.022788 ,0.52758 ,0.792304 ,0.004665 ,
windows ,0.104992 ,0.052478 ,0.431634 ,0.372348 ,0.100782 ,0.0 ,0.0 ,0.0 ,0.5903 ,0.000365 ,0.380186 ,0.099347 ,0.158515 ,
windows ,0.064387 ,0.062282 ,0.027415 ,0.328995 ,0.553118 ,0.943621 ,0.927401 ,0.0 ,0.450986 ,0.001206 ,0.0003 ,0.690028 ,0.000902 ,
windows ,0.170218 ,0.052652 ,0.216581 ,0.382782 ,0.250894 ,0.756719 ,0.0 ,0.706892 ,0.417544 ,0.114982 ,0.222728 ,0.336978 ,0.155332 ,
windows ,0.38526 ,0.119851 ,0.136877 ,0.192789 ,0.259618 ,0.0 ,0.0 ,0.839577 ,0.829413 ,0.859737 ,0.113239 ,0.259569 ,0.49057 ,
